model,outer_fold,context_id,connectivity_id,output,pathway,shapley_value,pathway_value,pathway_value_semantics,baseline_output,full_output,completeness_residual,pathway_value_percentile,pathway_value_color_semantics
joint model,1,context:11c3c240451cfb805aeeb0f7,QNBOHFPDAYXLCC,site-ranking logit contrast,global electronic inputs,0.0820284611971,0.831408858299,RMS standardized values and masks,4.35773892542,4.00505629596,0,0.425907752699,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:122046d347614b7c29be8580,WJRBRSLFGCUECM,site-ranking logit contrast,global electronic inputs,0.0404298757759,0.90893381834,RMS standardized values and masks,0.810354648947,0.88153299137,0,0.644749754661,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:12a747e3f94e5635a344ed7f,FRVMBCZVEPYCTA,site-ranking logit contrast,global electronic inputs,0.266099611218,1.12223744392,RMS standardized values and masks,2.85710318908,3.224547943,0,0.884200196271,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:12d9b5d2f11b21943d18ad53,AVFZOVWCLRSYKC,site-ranking logit contrast,global electronic inputs,0.0381159004947,0.813458800316,RMS standardized values and masks,3.85512081068,3.97295682443,0,0.361138370952,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:131d6c46f6c14c0cd20d1dd1,VQTUBCCKSQIDNK,site-ranking logit contrast,global electronic inputs,-0.0273528260754,1.11180150509,RMS standardized values and masks,3.04719343078,2.99812503431,0,0.879293424926,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:136998ed9d421e73aba9cbbc,FWNSPYIKHBSEAH,site-ranking logit contrast,global electronic inputs,0.0214701735018,0.810136020184,RMS standardized values and masks,2.12530049933,2.41175094531,0,0.350343473994,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:13a3b87f352eeb4562f06016,MIYKHJXFICMPOJ,site-ranking logit contrast,global electronic inputs,-0.207658735037,0.904623985291,RMS standardized values and masks,2.04630717224,1.58768202097,0,0.632973503435,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:13a61c03d54b5ce8cd100d5d,LRLGEWICBZWMKM,site-ranking logit contrast,global electronic inputs,0.0246501255631,0.804791748524,RMS standardized values and masks,0.317148957609,0.115429367081,0,0.333660451423,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:140625e7a8792f40d3d70476,WXNZTHHGJRFXKQ,site-ranking logit contrast,global electronic inputs,0.162911284747,1.00636339188,RMS standardized values and masks,7.66012245718,8.08793251366,0,0.78802747792,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:14402e407fec5db1bff1a900,IAZDPXIOMUYVGZ,site-ranking logit contrast,global electronic inputs,0.10525764781,1.33625996113,RMS standardized values and masks,0.65253156934,0.717181990167,0,0.948969578018,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:14c173cebd6c777a417cc2b5,BUJZXAPKHBWNII,site-ranking logit contrast,global electronic inputs,-0.0677999700225,0.975762963295,RMS standardized values and masks,4.2866008878,4.20260195368,0,0.751717369971,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:14d010006c37274be2241233,JSINEXDALPWUTH,site-ranking logit contrast,global electronic inputs,0.309019846731,1.27054703236,RMS standardized values and masks,4.34883040469,5.07772855021,0,0.933267909715,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:155b7737490818b7ec7621e4,WWUVJRULCWHUSA,site-ranking logit contrast,global electronic inputs,0.0112884894701,1.04212367535,RMS standardized values and masks,2.41848879604,2.43645539884,0,0.822374877331,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:15c870458dfc37c9dbfe424f,DTGNHQQWMBBUMN,site-ranking logit contrast,global electronic inputs,-0.127686331355,0.783708453178,RMS standardized values and masks,5.02270433762,5.05517708884,0,0.264965652601,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15e6e8b9d92c865fb032ba8a,WPZQENSANSNYSI,site-ranking logit contrast,global electronic inputs,-0.0132205275834,0.903067409992,RMS standardized values and masks,4.30868331684,4.22777757572,0,0.626104023553,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15f619a19572113953d2b8d6,BDZGAPNZRQNDAK,site-ranking logit contrast,global electronic inputs,0.00314573095077,0.869228720665,RMS standardized values and masks,4.00308678051,4.02472348015,0,0.544651619235,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15f73ae160b9f380663ec083,RTZZCYNQPHTPPL,site-ranking logit contrast,global electronic inputs,0.00434647640213,0.828961968422,RMS standardized values and masks,5.61057731447,5.61826698482,0,0.41609421001,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1650dd1b8b569bb4f72e3821,COKQMTJWXMERBR,site-ranking logit contrast,global electronic inputs,0.119076511201,0.754143893719,RMS standardized values and masks,4.88134803619,5.23704807557,0,0.155053974485,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1669e9792fadd8c97a24da05,SBWCARQXLPGQNH,site-ranking logit contrast,global electronic inputs,-0.000839931269487,0.738952219486,RMS standardized values and masks,3.7600261569,3.75925424695,0,0.0922473012758,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:16b1e73b7ed6334a3dae379c,IQIMPHPFMHVWBZ,site-ranking logit contrast,global electronic inputs,-0.00075720416175,0.779229462147,RMS standardized values and masks,-1.87541004022,-1.8788334926,0,0.246319921492,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:16efe844af97c91715848b85,GLVYLTSKTCWWJR,site-ranking logit contrast,global electronic inputs,-0.0555333298271,2.00023937225,RMS standardized values and masks,1.52211817753,1.59044276988,0,0.99116781158,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1743ca3c1727e01083cd3c83,FHGCQCXIJRSFGF,site-ranking logit contrast,global electronic inputs,0.00509725563734,1.00940203667,RMS standardized values and masks,-1.36093355985,-1.29272988178,0,0.794896957802,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:181eadcc084fe8c56dfb3e6b,MXYLLYBWXIUMIT,site-ranking logit contrast,global electronic inputs,0.00287441588058,0.848539412022,RMS standardized values and masks,5.36437874246,5.42871460336,0,0.489695780177,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:18d37ab4b2b4a8f29e8a141d,QQQSFSZALRVCSZ,site-ranking logit contrast,global electronic inputs,0.523418952653,1.19661879539,RMS standardized values and masks,5.72812046235,6.60952921398,0,0.917566241413,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:18ff98d098dbd02ed5f75395,HXTGGPKOEKKUQO,site-ranking logit contrast,global electronic inputs,-0.216144119425,0.97002106905,RMS standardized values and masks,2.58393869067,2.15681365367,0,0.739941118744,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:195064f7a53aab9469bd6e71,JKTCBAGSMQIFNL,site-ranking logit contrast,global electronic inputs,-0.0335322899898,0.927629590034,RMS standardized values and masks,4.8970071814,4.80022122471,0,0.687929342493,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1951c08c108b1fc6ff4c4a97,XUMYXWQECJOOTL,site-ranking logit contrast,global electronic inputs,0.0199305579322,0.864384531975,RMS standardized values and masks,4.26531670617,4.44670929793,0,0.529931305201,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1956d5b680049141c56b22a0,ZBJDBFWPAOORHG,site-ranking logit contrast,global electronic inputs,0.0806402434335,0.838879466057,RMS standardized values and masks,1.40368600252,1.6022212508,0,0.461236506379,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1995a20c597d88c0e700d8c6,IVUSHBHIOWRDAM,site-ranking logit contrast,global electronic inputs,0.0651607973518,0.78366625309,RMS standardized values and masks,2.16896865325,1.96689283961,0,0.263984298332,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1a065821ea356358c9a90e1e,AVXURJPOCDRRFD,site-ranking logit contrast,global electronic inputs,-0.34861040233,1.49268722534,RMS standardized values and masks,6.54771361382,5.9125275138,0,0.96467124632,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1a398883d0e1913280db6274,QPGRQOPOFHBWCT,site-ranking logit contrast,global electronic inputs,0.0322712621337,0.739418268204,RMS standardized values and masks,1.54563272651,1.45044396165,0,0.0932286555447,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1a973174cc5853b1716a3d34,AKBVCJHFENPJAC,site-ranking logit contrast,global electronic inputs,-0.0466137145042,0.742841959,RMS standardized values and masks,2.72765170766,3.18451396747,0,0.112855740922,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1a9b4dc51aacd84ea8e8bb66,XFHGQPCADCWUJX,site-ranking logit contrast,global electronic inputs,0.0101557912737,0.88903260231,RMS standardized values and masks,3.20271647362,3.47193827786,0,0.600588812561,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1aa45c306021fc9c59c6bc28,DRLPQHUSIRTYBM,site-ranking logit contrast,global electronic inputs,-0.195598250112,0.744616031647,RMS standardized values and masks,2.48539132363,2.6016919842,0,0.120706575074,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1b004815eee4643cc1c5b4f0,COLNVLDHVKWLRT,site-ranking logit contrast,global electronic inputs,0.0283307742134,0.822595357895,RMS standardized values and masks,2.427214569,2.44812433161,0,0.393523061825,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1b4611edb8b5ce18814f3b2a,NRKYWOKHZRQRJR,site-ranking logit contrast,global electronic inputs,0.0105248443849,0.876895785332,RMS standardized values and masks,2.53776898293,2.48592901022,0,0.568204121688,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1b4e88786daad3fbde5cf36c,FHHJDRFHHWUPDG,site-ranking logit contrast,global electronic inputs,0.0200689295722,2.2910695076,RMS standardized values and masks,1.35883986058,1.43159170951,0,0.993130520118,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1b857dd0ac32063532e9f8b5,CCTCRLPORAQCQS,site-ranking logit contrast,global electronic inputs,0.167024490909,0.808922767639,RMS standardized values and masks,1.78449594881,2.55558310467,0,0.346418056919,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1bda57e961f67673722a35ff,BEBCJVAWIBVWNZ,site-ranking logit contrast,global electronic inputs,-0.0189374091597,0.956230521202,RMS standardized values and masks,2.80717904815,2.67309721737,0,0.719332679097,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1be4ef156924130179fc849b,VQKFNUFAXTZWDK,site-ranking logit contrast,global electronic inputs,0.000189728207059,0.930768668652,RMS standardized values and masks,0.121891021729,0.123220761617,0,0.692836113837,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1cd0769ca99d12077e38f773,LALQVQUNUJNEST,site-ranking logit contrast,global electronic inputs,-0.152686991406,0.77439314127,RMS standardized values and masks,3.36772714512,3.11285759363,0,0.226692836114,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1d1b32db7b6231cdfbf81c0a,XKJCHHZQLQNZHY,site-ranking logit contrast,global electronic inputs,0.0178089645437,0.80072671175,RMS standardized values and masks,6.72090717102,6.58256876399,0,0.322865554465,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1d7f74611726de1d3e40ba2c,VTGIVYVOVVQLRL,site-ranking logit contrast,global electronic inputs,0.0880265894605,0.895795762539,RMS standardized values and masks,3.01586913449,3.12829999456,0,0.611383709519,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1dfd7188ae714564d2989a31,NZNTUXSPRYJURO,site-ranking logit contrast,global electronic inputs,0.221096407116,1.00668859482,RMS standardized values and masks,4.21717639025,4.56810490334,0,0.789008832188,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1e09b044d95fdd440ea85ec5,ZSBDPRIWBYHIAF,site-ranking logit contrast,global electronic inputs,0.158319032585,0.816897988319,RMS standardized values and masks,0.713842167866,1.37174819504,0,0.369970559372,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1e317e343456e6afbce995e0,MJVQTBDTLNENNZ,site-ranking logit contrast,global electronic inputs,0.000284300910102,1.00431966782,RMS standardized values and masks,2.55076742172,2.60344584783,0,0.786064769382,"within-pathway empirical percentile; color only, not a model output"
